text,label
[2026-03-14 06:41:56] DEBUG api-gateway user=deploy_bot action=password_change status=success src_ip=10.0.8.238,0
[2026-02-19 04:11:25] NOTICE db-prod-02 credential dump detected file=/tmp/hashes.txt user=analyst01 action=incident_created,2
[2026-10-09 16:02:46] INFO vpn-gw01 user=jsmith action=login status=success src_ip=10.0.17.109 attempt=1,0
[2026-12-19 01:44:54] INFO file-server-03 scheduled backup job completed duration=544s,0
[2026-10-02 11:00:31] WARN api-gateway connection established src=10.0.20.178 dst_port=8080 protocol=TCP,0
[2026-05-16 02:15:38] INFO file-server-03 user=dbadmin action=sudo command=systemctl_restart status=success,0
[2026-03-08 13:19:10] DEBUG db-prod-02 user=root action=file_access path=/etc/shadow status=denied src_ip=10.0.1.60,1
[2026-12-16 07:17:38] DEBUG app-node-07 user=admin action=file_upload path=/shared/docs status=success size=451KB src_ip=41.216.32.99,1
[2026-02-03 08:59:02] ALERT auth-svc login from new geolocation user=svc_monitor src_ip=109.141.22.1 status=success,1
[2026-01-07 23:27:13] ALERT vpn-gw01 ransomware signature matched files_changed=2354 host_isolated=true,2
[2026-03-01 01:41:42] NOTICE vpn-gw01 ransomware signature matched files_changed=4628 host_isolated=true,2
[2026-01-24 04:31:41] INFO mail-relay scheduled backup job completed duration=76s,0
[2026-05-22 23:22:26] ALERT mail-relay malware signature detected file=/tmp/svc624.exe action=quarantined,2
[2026-01-06 04:02:26] INFO backup-host malware signature detected file=/tmp/x208.exe action=quarantined,2
[2026-07-21 15:38:06] NOTICE app-node-07 user=webapp action=login status=failed attempt=3 src_ip=83.250.9.29,1
[2026-04-08 05:26:52] INFO vpn-gw01 connection src=179.151.65.50 dst_port=2222 flagged=uncommon_port status=allowed,1
[2026-03-13 04:41:43] WARN db-prod-02 user=svc_monitor action=logout session_duration=4674s,1
[2026-02-07 14:37:28] INFO app-node-07 user=webapp action=login status=success src_ip=200.208.79.237 attempt=3 note=eventually_succeeded,1
[2026-02-16 21:23:15] INFO mail-relay brute force detected user=operator attempts=124 src_ip=21.214.161.240 action=blocked,2
[2026-07-21 11:03:18] ALERT dns-primary package update applied version=2.16.3 status=success,0
[2026-09-09 03:13:23] NOTICE backup-host ransomware signature matched files_changed=2264 host_isolated=true,2
[2026-06-18 12:26:59] WARN backup-host user=operator action=sudo command=disable_firewall status=success src_ip=211.116.114.7,2
[2026-09-14 17:28:02] INFO mail-relay user=operator action=login status=failed attempt=1 src_ip=10.0.13.89 reason=typo,0
[2026-05-10 14:02:32] ALERT app-node-07 brute force detected user=admin attempts=166 src_ip=207.100.186.111 action=blocked,2
[2026-03-01 17:28:51] ALERT db-prod-02 vpn session started user=admin src_ip=10.0.2.57 duration=324m,0
[2026-10-16 12:47:39] INFO file-server-03 user=webapp action=login status=failed attempt=1 src_ip=10.0.6.235 reason=typo,0
[2026-07-25 13:59:04] INFO backup-host user=guest action=file_upload path=/shared/docs status=success size=458KB src_ip=150.204.185.57,1
[2026-04-15 16:58:33] ALERT vpn-gw01 known C2 beacon src=9.169.36.132 dst_port=6666 action=blocked,2
[2026-09-20 01:20:24] NOTICE web-prod-01 user=svc_monitor action=file_access path=/etc/shadow status=denied src_ip=10.0.14.139,1
[2026-11-06 17:47:35] NOTICE db-prod-02 user=deploy_bot logged in from usual location src_ip=10.0.9.254 hour=13,0
[2026-07-13 19:18:32] DEBUG backup-host malware signature detected file=/tmp/svc159.exe action=quarantined,0
[2026-07-27 23:20:38] WARN backup-host user=svc_monitor action=file_upload path=/shared/docs status=success size=119KB,0
[2026-02-04 05:28:10] DEBUG api-gateway brute force detected user=webapp attempts=22 src_ip=151.117.112.2 action=blocked,1
[2026-09-02 15:30:06] INFO api-gateway user=admin action=sudo command=view_passwd_file status=denied,1
[2026-05-05 05:37:54] ALERT web-prod-01 user=dbadmin action=sudo command=systemctl_restart status=success,0
[2026-03-24 05:02:26] DEBUG db-prod-02 user=dbadmin action=file_upload path=/shared/docs status=success size=175KB,0
[2026-11-21 00:15:08] DEBUG app-node-07 user=root action=login status=failed attempt=4 src_ip=151.117.112.2,1
[2026-10-15 02:07:53] NOTICE backup-host user=svc_monitor action=file_upload path=/shared/docs status=success size=18KB,0
[2026-01-12 21:35:13] WARN web-prod-01 SQL injection payload in request param='id' src_ip=218.37.233.107 action=blocked,2
[2026-05-14 10:54:05] INFO db-prod-02 scheduled backup job completed duration=275s,0
[2026-01-11 00:52:07] ALERT mail-relay SQL injection payload in request param='id' src_ip=67.104.160.62 action=blocked,2
[2026-11-28 12:51:51] INFO auth-svc unusual login time user=dbadmin hour=2 src_ip=10.0.9.254,1
[2026-12-03 02:49:06] ALERT auth-svc connection src=109.141.22.1 dst_port=1337 flagged=uncommon_port status=allowed,1
[2026-07-06 21:26:56] WARN app-node-07 DDoS traffic pattern requests_per_sec=21056 src_ips=3314 action=mitigated,2
[2026-01-22 01:58:29] WARN file-server-03 user=deploy_bot action=login status=failed attempt=161 src_ip=193.120.158.58 action_taken=ip_banned,2
[2026-07-08 16:42:20] WARN mail-relay port scan pattern src_ip=35.135.59.228 ports_probed=8,1
[2026-02-11 05:52:20] ALERT dns-primary SQL injection payload in request param='id' src_ip=165.204.169.241 action=blocked,2
[2026-07-20 16:48:17] NOTICE mail-relay user=dbadmin action=login status=success src_ip=10.0.7.223 attempt=1,0
[2026-06-08 19:07:02] INFO app-node-07 privilege escalation succeeded user=jsmith from=user to=root method=exploit action=session_terminated,2
[2026-03-09 11:56:37] WARN api-gateway user=guest action=file_read path=/reports/q3.pdf status=success,0
[2026-04-20 02:15:35] INFO web-prod-01 data exfiltration confirmed size=17361MB dst_ip=221.50.25.167 action=connection_terminated,2
[2026-03-27 09:08:43] NOTICE file-server-03 ransomware signature matched files_changed=1657 host_isolated=true,2
[2026-01-28 18:53:54] NOTICE dns-primary user=analyst01 action=login status=success src_ip=210.153.53.241 attempt=3 note=eventually_succeeded,1
[2026-10-09 13:25:21] WARN mail-relay multiple failed sudo attempts user=dbadmin count=3,1
[2026-04-07 21:30:30] NOTICE api-gateway larger than usual outbound transfer user=jsmith size=576MB dst_ip=131.41.95.18,1
[2026-10-24 01:47:57] NOTICE web-prod-01 user=root action=sudo command=view_passwd_file status=denied,1
[2026-09-11 12:37:40] INFO vpn-gw01 user=analyst01 action=file_read path=/reports/q4.pdf status=success,0
[2026-01-17 11:25:55] WARN mail-relay user=jsmith action=sudo command=systemctl_restart status=success,0
[2026-08-10 05:02:18] DEBUG file-server-03 user=webapp action=sudo command=view_passwd_file status=denied,1
[2026-08-01 10:57:32] NOTICE mail-relay user=svc_backup action=sudo command=view_passwd_file status=denied,1
[2026-06-21 11:27:51] WARN api-gateway data exfiltration confirmed size=17869MB dst_ip=3.57.38.242 action=connection_terminated,2
[2026-11-26 15:22:59] NOTICE auth-svc SQL injection payload in request param='id' src_ip=210.235.179.79 action=blocked,2
[2026-09-16 01:59:55] NOTICE db-prod-02 multiple failed sudo attempts user=dbadmin count=4,1
[2026-04-06 21:44:05] INFO app-node-07 user=analyst01 action=login status=failed attempt=1 src_ip=10.0.0.191 reason=typo,0
[2026-07-12 22:50:25] WARN auth-svc user=guest action=sudo command=disable_firewall status=success src_ip=142.5.58.175,2
[2026-05-09 19:40:37] DEBUG dns-primary DDoS traffic pattern requests_per_sec=34476 src_ips=130 action=mitigated,2
[2026-01-18 00:49:26] INFO auth-svc larger than usual outbound transfer user=operator size=709MB dst_ip=108.194.89.158,1
[2026-08-09 10:49:46] NOTICE api-gateway user=jsmith action=file_upload path=/shared/docs status=success size=145KB,0
[2026-02-17 18:58:31] INFO file-server-03 multiple failed sudo attempts user=operator count=2,1
[2026-12-22 21:09:01] DEBUG app-node-07 user=deploy_bot action=sudo command=disable_firewall status=success src_ip=13.56.78.161,2
[2026-05-10 04:00:09] WARN vpn-gw01 known C2 beacon src=8.59.133.46 dst_port=6667 action=blocked,2
[2026-03-05 20:32:02] DEBUG auth-svc user=admin logged in from usual location src_ip=10.0.19.8 hour=12,0
[2026-04-11 15:12:14] WARN auth-svc user=jsmith action=file_read path=/reports/q3.pdf status=success,0
[2026-05-10 12:46:02] ALERT auth-svc user=svc_backup action=sudo command=disable_firewall status=success src_ip=193.37.4.118,2
[2026-12-04 01:46:13] DEBUG auth-svc data exfiltration confirmed size=16911MB dst_ip=132.171.47.210 action=connection_terminated,2
[2026-04-23 03:42:52] INFO api-gateway user=admin action=sudo command=systemctl_restart status=success,0
[2026-02-03 17:06:43] ALERT dns-primary malware signature detected file=/tmp/svc866.exe action=quarantined,2
[2026-10-27 15:06:33] ALERT backup-host user=guest action=logout session_duration=4578s,0
[2026-06-04 19:54:26] INFO db-prod-02 user=dbadmin action=sudo command=systemctl_restart status=success,0
[2026-05-26 06:27:31] WARN dns-primary unusual login time user=webapp hour=23 src_ip=10.0.18.110,1
[2026-06-09 06:42:18] NOTICE dns-primary privilege escalation succeeded user=dbadmin from=user to=root method=exploit action=session_terminated,2
[2026-03-06 13:49:58] WARN vpn-gw01 brute force detected user=mchen attempts=80 src_ip=31.126.20.159 action=blocked,2
[2026-04-07 10:45:38] NOTICE vpn-gw01 unauthorized admin account created user=backdoor_742 src_ip=169.98.204.85 action=account_disabled,2
[2026-02-10 04:51:22] NOTICE app-node-07 user=svc_backup action=login status=failed attempt=3 src_ip=146.161.108.168,1
[2026-07-07 23:04:15] NOTICE api-gateway unauthorized admin account created user=backdoor_573 src_ip=142.5.58.175 action=account_disabled,2
[2026-05-11 04:13:19] WARN dns-primary user=webapp action=login status=failed attempt=126 src_ip=80.209.167.104 action_taken=ip_banned,2
[2026-08-26 14:12:18] NOTICE mail-relay user=svc_monitor action=sudo command=systemctl_restart status=success,0
[2026-06-14 23:53:00] ALERT mail-relay user=jsmith action=login status=success src_ip=62.40.43.188 attempt=3 note=eventually_succeeded,1
[2026-01-03 04:35:15] DEBUG auth-svc brute force detected user=mchen attempts=42 src_ip=144.134.219.230 action=blocked,2
[2026-01-15 20:45:03] ALERT db-prod-02 unusual login time user=svc_monitor hour=3 src_ip=10.0.10.217,1
[2026-04-05 11:05:07] ALERT backup-host credential dump detected file=/tmp/hashes.txt user=mchen action=incident_created,2
[2026-05-28 21:38:51] INFO backup-host vpn session started user=admin src_ip=10.0.2.99 duration=302m,0
[2026-09-05 16:29:14] WARN db-prod-02 user=admin action=login status=failed attempt=277 src_ip=73.80.224.214 action_taken=ip_banned,2
[2026-07-15 02:54:40] DEBUG api-gateway user=svc_backup logged in from usual location src_ip=10.0.3.93 hour=16,0
[2026-06-17 01:03:06] DEBUG mail-relay unauthorized admin account created user=backdoor_349 src_ip=138.136.174.29 action=account_disabled,2
[2026-02-15 00:59:21] DEBUG dns-primary larger than usual outbound transfer user=guest size=668MB dst_ip=194.226.218.213,1
[2026-05-17 14:32:18] DEBUG app-node-07 data exfiltration confirmed size=6234MB dst_ip=139.102.159.103 action=connection_terminated,2
[2026-06-28 03:01:18] NOTICE api-gateway user=webapp action=file_upload path=/shared/docs status=success size=270KB,0
[2026-01-22 23:45:35] ALERT file-server-03 unauthorized admin account created user=backdoor_576 src_ip=218.37.233.107 action=account_disabled,2
[2026-11-02 11:15:41] INFO auth-svc user=jsmith action=file_read path=/reports/q3.pdf status=success,0
[2026-11-13 10:01:31] ALERT auth-svc user=mchen logged in from usual location src_ip=10.0.17.109 hour=13,0
[2026-05-10 13:43:15] INFO app-node-07 user=admin action=file_upload path=/shared/docs status=success size=17KB,2
[2026-08-21 06:17:55] NOTICE db-prod-02 user=dbadmin logged in from usual location src_ip=10.0.8.208 hour=14,0
[2026-08-25 02:01:37] INFO web-prod-01 user=guest action=file_read path=/reports/q2.pdf status=success,1
[2026-02-14 13:39:24] DEBUG mail-relay privilege escalation succeeded user=analyst01 from=user to=root method=exploit action=session_terminated,2
[2026-11-22 21:46:19] NOTICE vpn-gw01 connection src=136.216.108.238 dst_port=4444 flagged=uncommon_port status=allowed,1
[2026-09-15 23:56:24] ALERT app-node-07 unauthorized admin account created user=backdoor_813 src_ip=64.62.233.35 action=account_disabled,2
[2026-01-17 19:00:23] DEBUG api-gateway larger than usual outbound transfer user=webapp size=829MB dst_ip=190.226.218.144,1
[2026-02-04 02:11:46] INFO auth-svc larger than usual outbound transfer user=dbadmin size=1005MB dst_ip=86.210.127.69,1
[2026-09-04 20:36:50] NOTICE vpn-gw01 user=svc_monitor action=file_read path=/reports/q2.pdf status=success,0
[2026-09-22 17:09:05] ALERT auth-svc user=analyst01 action=file_access path=/etc/shadow status=denied src_ip=10.0.20.181,1
[2026-02-19 08:05:53] INFO dns-primary data exfiltration confirmed size=7287MB dst_ip=200.208.79.237 action=connection_terminated,2
[2026-02-16 21:57:59] ALERT file-server-03 SQL injection payload in request param='id' src_ip=132.171.47.210 action=blocked,2
[2026-12-04 12:08:21] INFO app-node-07 SQL injection payload in request param='id' src_ip=149.135.19.28 action=blocked,2
[2026-10-23 11:55:14] INFO web-prod-01 user=webapp action=file_access path=/etc/shadow status=denied src_ip=10.0.20.160,1
[2026-12-03 15:42:50] NOTICE vpn-gw01 user=svc_monitor action=sudo command=view_passwd_file status=denied,1
[2026-10-27 22:17:06] DEBUG api-gateway user=svc_backup action=sudo command=disable_firewall status=success src_ip=104.173.55.64,2
[2026-09-24 16:57:00] INFO auth-svc login from new geolocation user=root src_ip=122.86.43.73 status=success,0
[2026-11-16 13:38:07] NOTICE db-prod-02 malware signature detected file=/tmp/tmp268.exe action=quarantined,2
[2026-11-08 01:55:18] DEBUG db-prod-02 user=root action=login status=failed attempt=126 src_ip=83.250.9.29 action_taken=ip_banned,1
[2026-01-04 10:46:41] INFO mail-relay unauthorized admin account created user=backdoor_516 src_ip=221.50.25.167 action=account_disabled,2
[2026-07-06 05:07:11] WARN vpn-gw01 user=svc_backup action=login status=success src_ip=218.63.153.130 attempt=3 note=eventually_succeeded,1
[2026-03-22 12:17:31] INFO web-prod-01 known C2 beacon src=68.202.67.172 dst_port=4444 action=blocked,2
[2026-07-28 10:42:10] NOTICE mail-relay user=dbadmin action=login status=failed attempt=4 src_ip=139.7.47.238,1
[2026-02-03 05:13:04] WARN app-node-07 login from new geolocation user=jsmith src_ip=166.153.234.81 status=success,1
[2026-09-25 17:23:40] WARN db-prod-02 credential dump detected file=/tmp/hashes.txt user=mchen action=incident_created,2
[2026-10-19 08:48:50] NOTICE file-server-03 vpn session started user=mchen src_ip=10.0.11.43 duration=338m,0
[2026-03-19 03:52:24] WARN file-server-03 SQL injection payload in request param='id' src_ip=210.235.179.79 action=blocked,1
[2026-10-19 15:33:46] NOTICE mail-relay user=svc_backup action=file_read path=/reports/q2.pdf status=success,0
[2026-09-21 20:28:27] INFO db-prod-02 user=svc_backup action=file_upload path=/shared/docs status=success size=833KB src_ip=187.27.50.16,1
[2026-02-16 03:29:20] WARN vpn-gw01 user=svc_backup action=sudo command=systemctl_restart status=success,0
[2026-09-13 16:08:46] WARN web-prod-01 user=admin action=file_read path=/reports/q3.pdf status=success,0
[2026-12-25 20:21:12] ALERT api-gateway user=webapp action=file_access path=/etc/shadow status=denied src_ip=10.0.3.93,1
[2026-06-04 05:27:34] NOTICE db-prod-02 multiple failed sudo attempts user=svc_backup count=2,1
[2026-01-26 18:26:25] INFO mail-relay user=analyst01 action=file_access path=/etc/shadow status=denied src_ip=10.0.17.77,1
[2026-05-11 01:01:37] INFO auth-svc package update applied version=6.11.9 status=success,2
[2026-06-25 12:17:20] NOTICE auth-svc known C2 beacon src=218.63.153.130 dst_port=6667 action=blocked,2
[2026-09-28 11:04:23] NOTICE backup-host scheduled backup job completed duration=133s,0
[2026-07-03 15:56:21] WARN web-prod-01 user=svc_backup action=file_access path=/etc/shadow status=denied src_ip=10.0.18.73,1
[2026-04-19 15:46:11] ALERT web-prod-01 user=guest action=file_read path=/reports/q2.pdf status=success,0
[2026-03-24 02:35:57] INFO file-server-03 user=operator action=password_change status=success src_ip=10.0.3.99,0
[2026-11-12 05:00:43] NOTICE db-prod-02 connection established src=10.0.8.208 dst_port=445 protocol=TCP,0
[2026-08-28 10:02:01] DEBUG vpn-gw01 login from new geolocation user=svc_backup src_ip=149.135.19.28 status=success,1
[2026-08-01 15:28:15] INFO auth-svc user=deploy_bot action=sudo command=disable_firewall status=success src_ip=179.237.25.143,2
[2026-08-12 14:32:18] ALERT app-node-07 user=svc_monitor action=file_read path=/reports/q2.pdf status=success,0
[2026-05-03 13:52:12] NOTICE file-server-03 larger than usual outbound transfer user=webapp size=1107MB dst_ip=150.204.185.57,1
[2026-04-17 04:02:06] INFO vpn-gw01 malware signature detected file=/tmp/x934.exe action=quarantined,2
[2026-12-27 10:08:37] DEBUG dns-primary larger than usual outbound transfer user=root size=533MB dst_ip=169.243.84.68,0
[2026-05-01 16:52:49] ALERT dns-primary vpn session started user=svc_monitor src_ip=10.0.3.251 duration=279m,1
[2026-01-20 21:13:25] ALERT backup-host login from new geolocation user=dbadmin src_ip=62.40.43.188 status=success,1
[2026-12-27 20:07:48] WARN db-prod-02 user=svc_backup action=sudo command=systemctl_restart status=success,0
[2026-05-07 22:29:13] NOTICE db-prod-02 user=dbadmin action=sudo command=view_passwd_file status=denied,1
[2026-06-03 18:48:24] INFO web-prod-01 user=webapp action=sudo command=systemctl_restart status=success,0
[2026-06-05 19:34:57] DEBUG vpn-gw01 multiple failed sudo attempts user=admin count=5,1
[2026-12-08 09:42:37] ALERT mail-relay user=svc_monitor action=password_change status=success src_ip=10.0.6.182,0
[2026-12-25 21:29:42] INFO file-server-03 user=svc_monitor action=file_access path=/etc/shadow status=denied src_ip=10.0.8.64,1
[2026-12-20 15:17:05] WARN auth-svc login from new geolocation user=svc_monitor src_ip=139.67.242.63 status=success,1
[2026-02-28 18:07:50] WARN web-prod-01 larger than usual outbound transfer user=root size=1154MB dst_ip=149.135.19.28,1
[2026-04-13 03:31:50] INFO app-node-07 package update applied version=2.15.1 status=success,0
[2026-01-07 03:12:24] DEBUG file-server-03 user=dbadmin action=sudo command=view_passwd_file status=denied,1
[2026-07-26 16:27:07] INFO backup-host data exfiltration confirmed size=19719MB dst_ip=73.80.224.214 action=connection_terminated,2
[2026-12-17 08:06:37] ALERT mail-relay brute force detected user=svc_monitor attempts=104 src_ip=162.99.196.127 action=blocked,2
[2026-03-17 23:12:17] NOTICE api-gateway user=root action=login status=failed attempt=256 src_ip=221.50.25.167 action_taken=ip_banned,2
[2026-05-02 09:23:32] DEBUG api-gateway known C2 beacon src=28.152.101.40 dst_port=1337 action=blocked,2
[2026-06-07 21:06:27] ALERT backup-host ransomware signature matched files_changed=4485 host_isolated=true,2
[2026-05-06 06:43:54] ALERT app-node-07 user=jsmith action=login status=failed attempt=1 src_ip=10.0.2.220 reason=typo,0
[2026-04-27 06:51:03] DEBUG file-server-03 user=svc_monitor action=file_read path=/reports/q3.pdf status=success,0
[2026-04-15 02:16:20] WARN db-prod-02 vpn session started user=jsmith src_ip=10.0.1.9 duration=391m,0
[2026-10-01 02:06:51] WARN dns-primary ransomware signature matched files_changed=3180 host_isolated=true,1
[2026-01-26 23:07:39] ALERT file-server-03 DDoS traffic pattern requests_per_sec=17832 src_ips=955 action=mitigated,2
[2026-08-06 21:04:11] WARN dns-primary user=jsmith action=logout session_duration=3150s,2
[2026-08-03 15:44:01] WARN web-prod-01 DDoS traffic pattern requests_per_sec=27636 src_ips=3465 action=mitigated,2
[2026-10-25 23:43:05] INFO db-prod-02 unusual login time user=webapp hour=4 src_ip=10.0.18.110,1
[2026-02-13 17:59:59] ALERT web-prod-01 login from new geolocation user=mchen src_ip=98.239.128.249 status=success,1
[2026-08-10 15:57:24] ALERT dns-primary user=guest action=file_access path=/etc/shadow status=denied src_ip=10.0.11.92,1
[2026-07-08 05:39:44] INFO backup-host connection established src=10.0.17.52 dst_port=445 protocol=TCP,0
[2026-06-10 06:01:32] DEBUG file-server-03 login from new geolocation user=svc_backup src_ip=139.67.242.63 status=success,1
[2026-08-06 07:53:54] DEBUG vpn-gw01 login from new geolocation user=operator src_ip=165.204.169.241 status=success,1
[2026-01-15 19:29:37] DEBUG app-node-07 user=analyst01 action=sudo command=view_passwd_file status=denied,1
[2026-03-14 04:18:19] NOTICE mail-relay user=admin action=login status=success src_ip=187.27.50.16 attempt=3 note=eventually_succeeded,1
[2026-06-20 08:01:05] WARN backup-host vpn session started user=operator src_ip=10.0.0.191 duration=421m,0
[2026-11-19 06:35:39] DEBUG api-gateway user=root action=password_change status=success src_ip=10.0.3.175,0
[2026-05-24 23:23:13] INFO file-server-03 data exfiltration confirmed size=16320MB dst_ip=11.157.186.231 action=connection_terminated,2
[2026-02-06 16:57:31] DEBUG vpn-gw01 user=svc_backup action=login status=success src_ip=175.127.52.91 attempt=3 note=eventually_succeeded,1
[2026-07-14 08:08:00] NOTICE app-node-07 DDoS traffic pattern requests_per_sec=49773 src_ips=1794 action=mitigated,2
[2026-06-21 04:37:54] DEBUG file-server-03 user=svc_monitor action=sudo command=view_passwd_file status=denied,1
[2026-05-10 05:02:44] DEBUG vpn-gw01 package update applied version=5.1.7 status=success,0
[2026-09-11 19:11:43] NOTICE auth-svc user=deploy_bot action=password_change status=success src_ip=10.0.11.92,0
[2026-10-21 23:11:18] DEBUG mail-relay user=webapp action=login status=failed attempt=2 src_ip=201.242.208.49,0
[2026-05-18 10:35:03] ALERT auth-svc unauthorized admin account created user=backdoor_919 src_ip=31.126.20.159 action=account_disabled,2
[2026-04-07 09:17:34] ALERT mail-relay package update applied version=2.8.2 status=success,0
[2026-07-08 21:28:46] WARN api-gateway user=operator action=password_change status=success src_ip=10.0.20.20,0
[2026-06-17 16:34:31] DEBUG vpn-gw01 user=mchen logged in from usual location src_ip=10.0.20.178 hour=8,0
[2026-05-23 12:17:32] DEBUG mail-relay vpn session started user=mchen src_ip=10.0.17.24 duration=336m,2
[2026-09-27 08:04:39] NOTICE app-node-07 user=svc_backup action=file_upload path=/shared/docs status=success size=477KB src_ip=177.76.18.214,1
[2026-02-12 08:11:45] WARN web-prod-01 user=webapp action=sudo command=disable_firewall status=success src_ip=150.204.185.57,2
[2026-09-19 05:57:21] NOTICE db-prod-02 user=guest action=sudo command=disable_firewall status=success src_ip=150.204.185.57,2
[2026-07-19 10:30:09] ALERT web-prod-01 unauthorized admin account created user=backdoor_417 src_ip=25.49.220.91 action=account_disabled,2
[2026-06-09 18:05:49] DEBUG web-prod-01 user=jsmith action=logout session_duration=6126s,0
[2026-10-05 05:42:11] INFO file-server-03 privilege escalation succeeded user=webapp from=user to=root method=exploit action=session_terminated,2
[2026-11-09 04:04:08] DEBUG db-prod-02 known C2 beacon src=221.50.25.167 dst_port=8888 action=blocked,2
[2026-12-19 00:41:00] NOTICE api-gateway brute force detected user=mchen attempts=170 src_ip=109.93.142.119 action=blocked,2
[2026-11-03 20:40:27] ALERT web-prod-01 unauthorized admin account created user=backdoor_738 src_ip=86.66.134.42 action=account_disabled,2
[2026-01-20 20:42:59] DEBUG mail-relay package update applied version=8.0.0 status=success,0
[2026-01-04 17:22:04] INFO app-node-07 connection established src=10.0.17.77 dst_port=3306 protocol=TCP,0
[2026-05-23 10:08:57] NOTICE web-prod-01 malware signature detected file=/tmp/tmp431.exe action=quarantined,2
[2026-05-26 03:38:48] WARN backup-host SQL injection payload in request param='id' src_ip=21.214.161.240 action=blocked,0
[2026-11-07 15:47:12] WARN api-gateway vpn session started user=guest src_ip=10.0.17.109 duration=147m,0
[2026-05-28 09:38:32] WARN file-server-03 user=dbadmin action=file_access path=/etc/shadow status=denied src_ip=10.0.8.18,1
[2026-05-24 17:59:51] WARN api-gateway malware signature detected file=/tmp/x686.exe action=quarantined,2
[2026-01-01 12:51:26] NOTICE db-prod-02 larger than usual outbound transfer user=dbadmin size=769MB dst_ip=139.7.47.238,1
[2026-02-26 22:21:55] WARN backup-host connection established src=10.0.7.43 dst_port=80 protocol=TCP,0
[2026-10-20 07:41:18] NOTICE app-node-07 user=svc_monitor logged in from usual location src_ip=10.0.17.77 hour=8,0
[2026-04-03 15:37:31] INFO app-node-07 user=svc_backup action=password_change status=success src_ip=10.0.17.109,0
[2026-06-26 11:42:10] DEBUG backup-host user=webapp action=login status=failed attempt=1 src_ip=10.0.1.208 reason=typo,0
[2026-09-14 08:28:02] DEBUG auth-svc known C2 beacon src=83.250.9.29 dst_port=31337 action=blocked,2
[2026-05-20 13:22:50] ALERT db-prod-02 privilege escalation succeeded user=dbadmin from=user to=root method=exploit action=session_terminated,2
[2026-07-04 15:22:50] DEBUG web-prod-01 known C2 beacon src=86.66.134.42 dst_port=4444 action=blocked,2
[2026-10-15 08:20:38] NOTICE backup-host known C2 beacon src=19.30.117.18 dst_port=1337 action=blocked,2
[2026-03-26 20:05:41] NOTICE mail-relay user=guest action=login status=failed attempt=2 src_ip=90.35.125.95,1
[2026-12-17 03:49:39] NOTICE auth-svc unauthorized admin account created user=backdoor_232 src_ip=109.112.90.206 action=account_disabled,2
[2026-11-05 06:20:19] NOTICE backup-host multiple failed sudo attempts user=dbadmin count=2,0
[2026-09-02 23:48:37] INFO db-prod-02 brute force detected user=admin attempts=40 src_ip=206.237.162.244 action=blocked,2
[2026-03-14 00:47:41] ALERT dns-primary privilege escalation succeeded user=webapp from=user to=root method=exploit action=session_terminated,2
[2026-01-28 10:49:25] INFO api-gateway login from new geolocation user=deploy_bot src_ip=131.59.197.231 status=success,1
[2026-07-01 19:15:04] ALERT db-prod-02 user=svc_monitor action=password_change status=success src_ip=10.0.1.9,0
[2026-03-24 09:29:11] ALERT web-prod-01 port scan pattern src_ip=76.111.29.149 ports_probed=6,1
[2026-05-17 02:16:45] DEBUG db-prod-02 user=mchen action=password_change status=success src_ip=10.0.12.22,0
[2026-11-26 12:20:12] WARN mail-relay ransomware signature matched files_changed=1998 host_isolated=true,2
[2026-07-24 05:46:12] WARN backup-host multiple failed sudo attempts user=svc_backup count=3,2
[2026-09-23 10:44:18] WARN auth-svc user=operator action=file_access path=/etc/shadow status=denied src_ip=10.0.6.182,1
[2026-12-10 18:29:05] DEBUG app-node-07 data exfiltration confirmed size=15794MB dst_ip=72.35.142.90 action=connection_terminated,0
[2026-02-06 13:17:26] ALERT mail-relay user=jsmith action=file_read path=/reports/q3.pdf status=success,0
[2026-10-27 10:13:04] WARN web-prod-01 DDoS traffic pattern requests_per_sec=23973 src_ips=214 action=mitigated,2
[2026-06-21 05:20:40] INFO web-prod-01 connection established src=10.0.3.251 dst_port=3306 protocol=TCP,0
[2026-02-26 16:16:56] DEBUG backup-host package update applied version=5.14.6 status=success,0
[2026-09-07 20:42:29] ALERT file-server-03 user=admin action=sudo command=systemctl_restart status=success,0
[2026-06-08 01:42:13] DEBUG file-server-03 user=webapp action=logout session_duration=3907s,0
[2026-01-16 00:09:34] NOTICE mail-relay privilege escalation succeeded user=analyst01 from=user to=root method=exploit action=session_terminated,2
[2026-12-13 00:20:05] DEBUG web-prod-01 user=svc_monitor action=login status=failed attempt=246 src_ip=1.199.135.238 action_taken=ip_banned,2
[2026-11-16 12:14:35] DEBUG auth-svc port scan pattern src_ip=96.82.0.154 ports_probed=7,1
[2026-08-15 22:34:35] DEBUG auth-svc ransomware signature matched files_changed=3342 host_isolated=true,0
[2026-10-12 17:30:18] INFO api-gateway login from new geolocation user=jsmith src_ip=103.124.75.168 status=success,1
[2026-06-13 18:47:00] ALERT web-prod-01 user=operator action=file_read path=/reports/q2.pdf status=success,0
[2026-02-03 18:53:57] WARN dns-primary unauthorized admin account created user=backdoor_973 src_ip=8.59.133.46 action=account_disabled,2
[2026-01-20 01:59:34] INFO vpn-gw01 larger than usual outbound transfer user=guest size=510MB dst_ip=201.232.146.109,1
[2026-06-10 03:06:42] INFO dns-primary package update applied version=3.10.5 status=success,0
